id_student,total_clicks,active_days,total_events,activity_variance,features,prediction
2312809,425,40,208,14.71208730332011,"[425.0,40.0,14.71208730332011]",0
2316717,1899,69,465,37.331822372298255,"[1899.0,69.0,37.331822372298255]",0
2318590,1036,77,462,11.628623322765902,"[1036.0,77.0,11.628623322765902]",0
2318763,682,46,269,15.895917502198952,"[682.0,46.0,15.895917502198952]",0
2321660,234,21,91,11.727257626085112,"[234.0,21.0,11.727257626085112]",0
2325606,258,21,139,15.824483742425398,"[258.0,21.0,15.824483742425398]",0
2327072,477,42,191,9.735079712230625,"[477.0,42.0,9.735079712230625]",0
2332060,1545,110,631,13.348116977900409,"[1545.0,110.0,13.348116977900409]",0
2332934,1581,66,413,65.32508808158725,"[1581.0,66.0,65.32508808158725]",0
2333244,2900,162,1066,17.614297508763865,"[2900.0,162.0,17.614297508763865]",1
2342426,1814,107,518,23.600600878811225,"[1814.0,107.0,23.600600878811225]",0
2343413,471,43,189,12.652787173418115,"[471.0,43.0,12.652787173418115]",0
2345438,3191,89,642,41.62892093512245,"[3191.0,89.0,41.62892093512245]",1
2351235,126,10,52,11.462014560179979,"[126.0,10.0,11.462014560179979]",0
2364471,7182,257,2230,21.155417944687287,"[7182.0,257.0,21.155417944687287]",2
2372788,5633,160,1526,36.75502735903651,"[5633.0,160.0,36.75502735903651]",1
2374002,8447,151,1750,45.66446200830276,"[8447.0,151.0,45.66446200830276]",2
2375975,4298,166,1090,24.465194596055333,"[4298.0,166.0,24.465194596055333]",1
2382965,4,2,2,0.0,"[4.0,2.0,0.0]",0
2386281,769,41,184,18.82920668510078,"[769.0,41.0,18.82920668510078]",0
2386867,147,11,77,12.027241805773487,"[147.0,11.0,12.027241805773487]",0
2391004,1343,55,428,26.850540313958586,"[1343.0,55.0,26.850540313958586]",0
2393261,1237,97,412,28.533617208418622,"[1237.0,97.0,28.533617208418622]",0
2410519,5318,156,1389,30.907848840283748,"[5318.0,156.0,30.907848840283748]",1
2410609,365,19,100,31.0905111415193,"[365.0,19.0,31.0905111415193]",0
2410632,684,35,155,41.2106088976405,"[684.0,35.0,41.2106088976405]",0
2417975,3862,81,735,68.27807612266434,"[3862.0,81.0,68.27807612266434]",1
2418732,4823,159,1116,34.02487300670441,"[4823.0,159.0,34.02487300670441]",1
2419115,3328,100,705,51.17292529090244,"[3328.0,100.0,51.17292529090244]",1
2424697,233,11,67,27.025240727209745,"[233.0,11.0,27.025240727209745]",0
2426442,211,8,77,29.698184167675013,"[211.0,8.0,29.698184167675013]",0
2435795,2483,92,669,33.63262889974666,"[2483.0,92.0,33.63262889974666]",1
2436400,3089,204,1202,16.79591749759775,"[3089.0,204.0,16.79591749759775]",1
2443165,179,8,39,36.621373540597844,"[179.0,8.0,36.621373540597844]",0
2444632,1370,138,668,10.209225598261403,"[1370.0,138.0,10.209225598261403]",0
2447528,1094,44,288,30.881311356879053,"[1094.0,44.0,30.881311356879053]",0
2448699,176,11,64,28.76108481959608,"[176.0,11.0,28.76108481959608]",0
2449819,4925,163,1231,36.736758315036276,"[4925.0,163.0,36.736758315036276]",1
2450600,4295,182,1534,28.51826203512368,"[4295.0,182.0,28.51826203512368]",1
2457440,1747,78,414,34.654262586555134,"[1747.0,78.0,34.654262586555134]",0
2459418,396,43,169,9.955993981935093,"[396.0,43.0,9.955993981935093]",0
2460080,3424,177,696,26.040394473290952,"[3424.0,177.0,26.040394473290952]",1
2466123,4,2,4,0.0,"[4.0,2.0,0.0]",0
2469688,4769,183,1427,33.97238202786685,"[4769.0,183.0,33.97238202786685]",1
2470694,3115,145,1051,20.868671179105036,"[3115.0,145.0,20.868671179105036]",1
2472132,1617,43,516,113.5964326097485,"[1617.0,43.0,113.5964326097485]",0
2473025,1321,111,680,9.25591207131465,"[1321.0,111.0,9.25591207131465]",0
2474849,142,5,39,24.663738564945906,"[142.0,5.0,24.663738564945906]",0
2475591,1969,87,499,34.722526346346996,"[1969.0,87.0,34.722526346346996]",0
2479413,5385,141,1163,54.07004912856985,"[5385.0,141.0,54.07004912856985]",1
2479954,323,43,129,9.351272113673335,"[323.0,43.0,9.351272113673335]",0
2484726,2221,175,1043,11.25599128915254,"[2221.0,175.0,11.25599128915254]",1
2486930,1605,34,297,57.25846737000125,"[1605.0,34.0,57.25846737000125]",0
2488251,2590,100,659,40.180526968604426,"[2590.0,100.0,40.180526968604426]",1
2488382,1133,43,274,34.3898404993118,"[1133.0,43.0,34.3898404993118]",0
2516939,898,88,394,11.272139483108155,"[898.0,88.0,11.272139483108155]",0
2520067,641,33,186,19.84160764503204,"[641.0,33.0,19.84160764503204]",0
2521865,3945,131,966,24.881145540464058,"[3945.0,131.0,24.881145540464058]",1
2522335,1257,84,450,25.942683082282475,"[1257.0,84.0,25.942683082282475]",0
2523035,1300,66,348,36.78543595457717,"[1300.0,66.0,36.78543595457717]",0
2525633,328,7,89,64.36724988022137,"[328.0,7.0,64.36724988022137]",0
2531298,295,35,98,6.598955863422255,"[295.0,35.0,6.598955863422255]",0
2532320,13769,235,2233,63.31493602492779,"[13769.0,235.0,63.31493602492779]",2
2532322,439,52,237,9.460782750724713,"[439.0,52.0,9.460782750724713]",0
2533297,403,29,123,14.03400163782388,"[403.0,29.0,14.03400163782388]",0
2535666,7000,205,1467,31.502537227111983,"[7000.0,205.0,31.502537227111983]",2
2538792,691,46,195,19.261347743816177,"[691.0,46.0,19.261347743816177]",0
2540424,273,20,88,14.618931489501442,"[273.0,20.0,14.618931489501442]",0
2543208,3601,88,635,50.71516619858042,"[3601.0,88.0,50.71516619858042]",1
2543637,561,22,167,22.270522905315683,"[561.0,22.0,22.270522905315683]",0
2545047,1675,68,314,48.42902312609868,"[1675.0,68.0,48.42902312609868]",0
2546445,2372,63,548,27.36088491905018,"[2372.0,63.0,27.36088491905018]",1
2546976,154,12,69,10.590161242942203,"[154.0,12.0,10.590161242942203]",0
2561971,1224,53,227,36.293813920314825,"[1224.0,53.0,36.293813920314825]",0
2564744,92,9,41,7.54615428178118,"[92.0,9.0,7.54615428178118]",0
2567288,1141,30,241,42.77647059753305,"[1141.0,30.0,42.77647059753305]",0
2570396,1207,56,328,32.28730098962757,"[1207.0,56.0,32.28730098962757]",0
2570633,1,1,1,0.0,"[1.0,1.0,0.0]",0
2570929,7031,172,1557,48.69180053015589,"[7031.0,172.0,48.69180053015589]",2
2574453,70,15,35,3.2877840272018797,"[70.0,15.0,3.2877840272018797]",0
2578532,954,60,272,18.04955513795191,"[954.0,60.0,18.04955513795191]",0
2578802,626,57,313,8.242943363157396,"[626.0,57.0,8.242943363157396]",0
2588296,61,5,24,6.418722614352485,"[61.0,5.0,6.418722614352485]",0
2589352,3274,110,743,54.347831041809975,"[3274.0,110.0,54.347831041809975]",1
2595058,200,11,86,21.301728483004293,"[200.0,11.0,21.301728483004293]",0
2595204,1438,42,282,48.31543182442803,"[1438.0,42.0,48.31543182442803]",0
2595730,2726,167,1066,17.839400504905758,"[2726.0,167.0,17.839400504905758]",1
2596621,13349,258,3332,39.7634836673865,"[13349.0,258.0,39.7634836673865]",2
2598871,2049,123,549,23.193353085508363,"[2049.0,123.0,23.193353085508363]",1
2599352,1160,76,328,17.806641772891098,"[1160.0,76.0,17.806641772891098]",0
2600887,2569,50,542,70.46663416548462,"[2569.0,50.0,70.46663416548462]",1
2602235,803,61,303,13.583298970756763,"[803.0,61.0,13.583298970756763]",0
2602809,8660,159,1257,39.14299974181229,"[8660.0,159.0,39.14299974181229]",2
2609768,41,2,23,10.606601717798213,"[41.0,2.0,10.606601717798213]",0
2612342,1382,120,571,11.9740499058781,"[1382.0,120.0,11.9740499058781]",0
2613219,558,31,186,19.345972879818337,"[558.0,31.0,19.345972879818337]",0
2617635,895,45,259,24.789314250501185,"[895.0,45.0,24.789314250501185]",0
2620636,259,16,83,21.833365139925945,"[259.0,16.0,21.833365139925945]",0
2622441,1620,111,674,20.185223388489987,"[1620.0,111.0,20.185223388489987]",0
2622634,220,8,61,48.85547198479555,"[220.0,8.0,48.85547198479555]",0
2626417,342,3,40,153.7172729396407,"[342.0,3.0,153.7172729396407]",0
2637912,339,22,103,22.330118654727276,"[339.0,22.0,22.330118654727276]",0
2638377,945,106,377,10.356610885740292,"[945.0,106.0,10.356610885740292]",0
2641236,1380,45,348,32.06102136409711,"[1380.0,45.0,32.06102136409711]",0
2641393,1867,89,730,25.544959264407225,"[1867.0,89.0,25.544959264407225]",0
2643002,2434,107,784,25.580097458745968,"[2434.0,107.0,25.580097458745968]",1
2643240,457,28,166,15.653785653668741,"[457.0,28.0,15.653785653668741]",0
2645061,1401,119,474,14.877144895801631,"[1401.0,119.0,14.877144895801631]",0
2649121,19,3,9,4.041451884327381,"[19.0,3.0,4.041451884327381]",0
2654602,619,53,259,15.19206977455123,"[619.0,53.0,15.19206977455123]",0
2662178,627,41,269,14.344413376710504,"[627.0,41.0,14.344413376710504]",0
2668945,1167,86,561,12.107888238348554,"[1167.0,86.0,12.107888238348554]",0
2669736,2189,110,823,17.654663858689087,"[2189.0,110.0,17.654663858689087]",1
2670012,18,1,3,0.0,"[18.0,1.0,0.0]",0
2676920,4083,116,870,41.90241662172517,"[4083.0,116.0,41.90241662172517]",1
2677541,2206,134,659,19.798099975828514,"[2206.0,134.0,19.798099975828514]",1
2678338,1652,113,593,15.121719587632173,"[1652.0,113.0,15.121719587632173]",0
2679694,32,5,17,5.549774770204643,"[32.0,5.0,5.549774770204643]",0
2680885,149,19,76,6.7269206913939525,"[149.0,19.0,6.7269206913939525]",0
2681783,260,37,140,6.273783576149273,"[260.0,37.0,6.273783576149273]",0
2682834,98,3,11,34.42867022313428,"[98.0,3.0,34.42867022313428]",0
2683836,781,49,336,13.758948850453212,"[781.0,49.0,13.758948850453212]",0
2684993,2469,77,524,51.72074246992656,"[2469.0,77.0,51.72074246992656]",1
2685831,840,110,340,12.25473304761839,"[840.0,110.0,12.25473304761839]",0
2686365,48,6,28,7.211102550927978,"[48.0,6.0,7.211102550927978]",0
2687045,4603,85,1038,42.62865844720431,"[4603.0,85.0,42.62865844720431]",1
2687176,1052,36,268,34.6518283262111,"[1052.0,36.0,34.6518283262111]",0
2689863,1011,107,487,11.71777688753435,"[1011.0,107.0,11.71777688753435]",0
2693243,2643,163,1249,14.435784725230198,"[2643.0,163.0,14.435784725230198]",1
2694933,935,76,398,12.461160713023064,"[935.0,76.0,12.461160713023064]",0
11391,934,40,196,27.820440741960272,"[934.0,40.0,27.820440741960272]",0
25629,16,3,7,5.131601439446884,"[16.0,3.0,5.131601439446884]",0
27189,2638,53,473,66.09248808398785,"[2638.0,53.0,66.09248808398785]",1
29335,8840,230,1971,34.216401091645,"[8840.0,230.0,34.216401091645]",2
29820,2502,123,990,25.81295559461156,"[2502.0,123.0,25.81295559461156]",1
30549,137,21,67,5.353681421405719,"[137.0,21.0,5.353681421405719]",0
33387,248,22,92,9.171289664630278,"[248.0,22.0,9.171289664630278]",0
35747,653,21,176,27.627712105610122,"[653.0,21.0,27.627712105610122]",0
37622,470,39,180,10.711402478197359,"[470.0,39.0,10.711402478197359]",0
38234,94,9,41,6.61647774709307,"[94.0,9.0,6.61647774709307]",0
41489,53,6,28,13.182058514005567,"[53.0,6.0,13.182058514005567]",0
41547,1007,61,260,17.886328998073427,"[1007.0,61.0,17.886328998073427]",0
42746,10673,219,2678,44.0590012707838,"[10673.0,219.0,44.0590012707838]",2
43564,2334,112,603,27.414914587274236,"[2334.0,112.0,27.414914587274236]",1
50993,176,23,81,8.62137246852882,"[176.0,23.0,8.62137246852882]",0
52426,68,5,31,8.532291603080617,"[68.0,5.0,8.532291603080617]",0
53025,3158,142,904,17.541411823407085,"[3158.0,142.0,17.541411823407085]",1
53488,1426,105,601,14.767936260423843,"[1426.0,105.0,14.767936260423843]",0
53626,39,4,14,5.737304826019502,"[39.0,4.0,5.737304826019502]",0
57818,3037,150,1007,24.556997572054996,"[3037.0,150.0,24.556997572054996]",1
58653,383,40,138,10.95652831970569,"[383.0,40.0,10.95652831970569]",0
60162,764,34,189,41.34865451192486,"[764.0,34.0,41.34865451192486]",0
60405,852,54,218,20.51567892517833,"[852.0,54.0,20.51567892517833]",0
60830,1365,81,403,17.49722200172867,"[1365.0,81.0,17.49722200172867]",0
61352,181,15,73,11.485809049597226,"[181.0,15.0,11.485809049597226]",0
65656,1776,107,360,37.848969930173425,"[1776.0,107.0,37.848969930173425]",0
67986,660,32,213,20.35610394309126,"[660.0,32.0,20.35610394309126]",0
70381,755,68,242,18.144642485369097,"[755.0,68.0,18.144642485369097]",0
70608,270,27,120,11.993588030533392,"[270.0,27.0,11.993588030533392]",0
73489,1845,144,581,17.390202510512733,"[1845.0,144.0,17.390202510512733]",0
75454,4465,129,782,69.3534099375167,"[4465.0,129.0,69.3534099375167]",1
77998,1305,72,416,27.758991691311664,"[1305.0,72.0,27.758991691311664]",0
79403,1782,76,345,25.472806277462304,"[1782.0,76.0,25.472806277462304]",0
80745,1015,44,310,35.73962541107997,"[1015.0,44.0,35.73962541107997]",0
83219,3395,131,868,32.30790285981219,"[3395.0,131.0,32.30790285981219]",1
83254,954,70,409,21.356987403964183,"[954.0,70.0,21.356987403964183]",0
86669,2284,88,533,50.80454072631405,"[2284.0,88.0,50.80454072631405]",1
88568,3582,138,823,28.43532027089343,"[3582.0,138.0,28.43532027089343]",1
88758,51,4,43,17.03672503740082,"[51.0,4.0,17.03672503740082]",0
88781,888,52,292,22.972998774645188,"[888.0,52.0,22.972998774645188]",0
92274,447,26,181,13.62356555610676,"[447.0,26.0,13.62356555610676]",0
94978,1234,46,269,29.939423543642317,"[1234.0,46.0,29.939423543642317]",0
96538,182,12,67,16.595910412636073,"[182.0,12.0,16.595910412636073]",0
98268,770,62,252,13.011405321078982,"[770.0,62.0,13.011405321078982]",0
101420,5766,136,1123,60.96948592130021,"[5766.0,136.0,60.96948592130021]",1
107084,1493,70,424,33.74702195280689,"[1493.0,70.0,33.74702195280689]",0
107162,4243,112,907,42.008739016979,"[4243.0,112.0,42.008739016979]",1
109577,3794,85,690,71.98591910241619,"[3794.0,85.0,71.98591910241619]",1
113824,590,34,121,26.187994419073117,"[590.0,34.0,26.187994419073117]",0
114367,2234,131,688,21.763170363324026,"[2234.0,131.0,21.763170363324026]",1
119310,2609,78,608,70.54751506220387,"[2609.0,78.0,70.54751506220387]",1
119353,3766,139,840,42.91969111385989,"[3766.0,139.0,42.91969111385989]",1
119729,573,27,145,26.844757880096918,"[573.0,27.0,26.844757880096918]",0
120611,125,11,28,11.482793451706144,"[125.0,11.0,11.482793451706144]",0
121163,449,32,139,28.953226323090988,"[449.0,32.0,28.953226323090988]",0
123087,470,36,150,17.782727485551728,"[470.0,36.0,17.782727485551728]",0
126322,526,52,193,10.440595441951755,"[526.0,52.0,10.440595441951755]",0
128510,872,89,349,12.218819106087674,"[872.0,89.0,12.218819106087674]",0
130658,3496,112,736,31.191194348575443,"[3496.0,112.0,31.191194348575443]",1
130992,2702,120,666,49.19383430200713,"[2702.0,120.0,49.19383430200713]",1
131051,999,106,480,8.173066234904972,"[999.0,106.0,8.173066234904972]",0
131314,292,15,64,27.44830639237189,"[292.0,15.0,27.44830639237189]",0
131597,3110,146,625,35.02912480090575,"[3110.0,146.0,35.02912480090575]",1
132453,1661,65,444,27.777031186548022,"[1661.0,65.0,27.777031186548022]",0
132626,480,54,180,9.270905324432517,"[480.0,54.0,9.270905324432517]",0
132924,21,5,10,3.96232255123179,"[21.0,5.0,3.96232255123179]",0
132932,447,37,119,34.46606896514179,"[447.0,37.0,34.46606896514179]",0
135330,825,26,198,29.0992201851633,"[825.0,26.0,29.0992201851633]",0
135471,2291,127,640,14.388267693475044,"[2291.0,127.0,14.388267693475044]",1
138709,702,27,245,27.611313177475196,"[702.0,27.0,27.611313177475196]",0
138710,737,32,236,33.51598980457902,"[737.0,32.0,33.51598980457902]",0
138861,818,61,246,25.606234298949108,"[818.0,61.0,25.606234298949108]",0
139190,3198,120,672,46.522543554964074,"[3198.0,120.0,46.522543554964074]",1
141355,1823,92,585,18.624649475469056,"[1823.0,92.0,18.624649475469056]",0
144745,2578,130,901,23.806434691843933,"[2578.0,130.0,23.806434691843933]",1
144908,342,30,144,9.912026829164102,"[342.0,30.0,9.912026829164102]",0
146738,3756,98,791,43.3888615832306,"[3756.0,98.0,43.3888615832306]",1
147715,861,61,393,12.066618361766674,"[861.0,61.0,12.066618361766674]",0
148282,197,21,63,10.961186936076725,"[197.0,21.0,10.961186936076725]",0
151587,166,27,73,7.969671857464993,"[166.0,27.0,7.969671857464993]",0
151800,85,9,30,10.113247637518711,"[85.0,9.0,10.113247637518711]",0
153785,5075,194,1222,32.40610560968848,"[5075.0,194.0,32.40610560968848]",1
155735,133,5,38,18.555322686496186,"[133.0,5.0,18.555322686496186]",0
156127,243,17,80,11.184613906402586,"[243.0,17.0,11.184613906402586]",0
159484,101,7,41,22.021634384222732,"[101.0,7.0,22.021634384222732]",0
160005,3922,197,1544,16.56932796568512,"[3922.0,197.0,16.56932796568512]",1
160479,429,20,133,34.666038287152396,"[429.0,20.0,34.666038287152396]",0
164148,4129,96,960,44.663064875074205,"[4129.0,96.0,44.663064875074205]",1
169213,332,51,150,7.148069806653003,"[332.0,51.0,7.148069806653003]",0
169596,1242,95,469,16.592257939058126,"[1242.0,95.0,16.592257939058126]",0
170025,691,60,418,11.384633810784154,"[691.0,60.0,11.384633810784154]",0
170943,2774,99,860,37.151092438130625,"[2774.0,99.0,37.151092438130625]",1
172965,2222,124,852,33.463387777264906,"[2222.0,124.0,33.463387777264906]",1
174487,434,42,167,10.862032030766544,"[434.0,42.0,10.862032030766544]",0
174805,927,45,278,30.302565147945064,"[927.0,45.0,30.302565147945064]",0
175490,2360,117,746,32.753596959168185,"[2360.0,117.0,32.753596959168185]",1
179254,45,5,27,5.787918451395113,"[45.0,5.0,5.787918451395113]",0
179904,637,28,341,20.00856298169843,"[637.0,28.0,20.00856298169843]",0
182661,26,1,7,0.0,"[26.0,1.0,0.0]",0
183947,964,58,368,19.6467287453465,"[964.0,58.0,19.6467287453465]",0
185496,2631,75,553,67.74330723898616,"[2631.0,75.0,67.74330723898616]",1
188278,4497,167,1491,29.037692343812743,"[4497.0,167.0,29.037692343812743]",1
188766,372,35,163,14.247983787778772,"[372.0,35.0,14.247983787778772]",0
189664,447,51,190,10.986515799459113,"[447.0,51.0,10.986515799459113]",0
190653,861,32,219,27.011776852137615,"[861.0,32.0,27.011776852137615]",0
190780,2180,106,640,27.58019263993102,"[2180.0,106.0,27.58019263993102]",1
192183,3219,176,804,20.52040400478218,"[3219.0,176.0,20.52040400478218]",1
192680,4000,142,1019,26.18834450043681,"[4000.0,142.0,26.18834450043681]",1
197595,1111,61,436,13.85173244772215,"[1111.0,61.0,13.85173244772215]",0
199361,6024,179,1373,59.234846122587804,"[6024.0,179.0,59.234846122587804]",2
199446,2209,63,536,78.28707985025227,"[2209.0,63.0,78.28707985025227]",1
200860,534,81,280,9.440309552363441,"[534.0,81.0,9.440309552363441]",0
203108,123,11,67,7.373170034906042,"[123.0,11.0,7.373170034906042]",0
203149,326,32,157,9.613288853490525,"[326.0,32.0,9.613288853490525]",0
203481,1136,63,380,17.52598831042177,"[1136.0,63.0,17.52598831042177]",0
203568,2480,58,512,39.50230299518972,"[2480.0,58.0,39.50230299518972]",1
203652,28,6,22,4.131182235954578,"[28.0,6.0,4.131182235954578]",0
204410,3367,237,1304,11.998034655145352,"[3367.0,237.0,11.998034655145352]",1
205494,1114,59,235,25.335735118441256,"[1114.0,59.0,25.335735118441256]",0
226827,1433,134,603,11.084248535335501,"[1433.0,134.0,11.084248535335501]",0
226839,942,64,271,18.120819167509712,"[942.0,64.0,18.120819167509712]",0
226955,2052,47,425,44.62173217641469,"[2052.0,47.0,44.62173217641469]",1
228153,128,10,42,15.533476394190997,"[128.0,10.0,15.533476394190997]",0
228222,445,38,166,12.227368271653559,"[445.0,38.0,12.227368271653559]",0
229361,1215,123,349,13.201828838692219,"[1215.0,123.0,13.201828838692219]",0
229426,329,37,143,8.078723028162667,"[329.0,37.0,8.078723028162667]",0
229499,51,2,21,16.263455967290593,"[51.0,2.0,16.263455967290593]",0
231017,1520,70,350,26.290541009721554,"[1520.0,70.0,26.290541009721554]",0
232078,555,25,183,19.820023545226512,"[555.0,25.0,19.820023545226512]",0
233095,195,19,78,11.546245687394851,"[195.0,19.0,11.546245687394851]",0
233873,1031,60,335,71.70691091830918,"[1031.0,60.0,71.70691091830918]",0
234552,4053,224,1460,17.397622543881457,"[4053.0,224.0,17.397622543881457]",1
235121,51,16,27,6.939920748827036,"[51.0,16.0,6.939920748827036]",0
236284,732,41,210,40.3407740230711,"[732.0,41.0,40.3407740230711]",0
236857,699,51,344,13.364571250357503,"[699.0,51.0,13.364571250357503]",0
237274,2025,164,811,10.75527806635434,"[2025.0,164.0,10.75527806635434]",1
